window,trade_id,symbol,side,entry_time,personality_label,runner_label,moonshot_state,pullback_type,pullback_quality_score,pullback_detected,missed_due_to_waiting,missed_reason,trade_pnl,trade_r_multiple,exit_reason,entry_score,original_entry_price,original_stop,refined_entry_price,refined_stop,target_price_same,original_risk_distance,refined_stop_distance,refined_stop_atr_fraction,refined_stop_cost_multiple,atr_value,recent_candle_noise,local_wick_noise,tick_size_estimate,tiny_stop_flag,unrealistic_stop_flag,noise_stop_flag,cost_dominated_stop_flag,original_gross_r,refined_gross_r,original_net_r_after_fees,refined_net_r_after_fees,original_net_r_after_fees_slippage,refined_net_r_after_fees_slippage,cost_drag_in_r,refined_improves_after_costs,cost_destroys_refined_advantage,minimum_required_move_after_costs,net_reward_to_cost_ratio,expected_cost_r,survives_low_cost,survives_normal_cost,survives_high_cost,survives_stress_cost,cost_aware_pullback_candidate,reason_not_cost_aware,tiny_stop_outlier,improved_r_delta,pullback_depth_atr,pattern,liquidity_event_type,liquidity_event_age_bars,level_distance_atr,htf_aligned,execution_timeframe,macd_confirmation_flag,macd_warning_flag,bb_compression,bb_expansion,bb_warning_flag,micro_pullback_detected,runner_eligible_candidate,add_on_research_candidate,structure_validity_score,archetype,archetype_detected,archetype_score,archetype_grade,entry_candidate_time,entry_candidate_price,stop_price,stop_distance,stop_atr_fraction,stop_cost_multiple,confirmation_delay,pullback_depth,cost_survival_low,cost_survival_normal,cost_survival_high,cost_dominated_flag,missed_winner_risk_flag,reject_reasons,explanation,archetype_pass,soft_evidence_only,scope
smoke,BTCUSDT-21,BTCUSDT,long,2026-06-07T17:00:00,STRUCTURAL_RUNNER,tactical_scalp,normal,BREAKOUT_RETEST_PULLBACK,0.7,False,True,missed_due_to_late_confirmation,-196.91873642355534,-1.0,stop_hit,4.075,62083.64,61577.12,62083.64,61987.52,62960.0,506.5199999999968,96.12000000000262,0.19085520913259943,0.6684275081535891,503.62785714285565,522.641666666664,236.78666666666444,0.01,True,True,True,True,1.7301587301587422,9.117353308364303,1.5326642343836483,8.076623886807942,1.4462603924820447,7.621304764877036,1.4960485434872668,True,False,143.800186,6.094289752865832,1.4960485434872668,True,True,True,True,False,tiny_stop|unrealistic_stop|noise_stop|cost_dominated_stop,False,7.387194578205561,0.6764324706436868,retest_after_breakout,retest_after_breakout,8.0,0.2383,False,1h,False,True,False,False,False,False,False,False,0.5,BREAKOUT_RETEST_PULLBACK,True,22.8,REJECT,2026-06-07T17:00:00,62083.64,61987.52,96.12000000000262,0.19085520913259943,0.6684275081535891,8.0,0.6764324706436868,True,True,True,True,False,stop_cost_multiple_too_small|tiny_stop_flag|unrealistic_stop_flag|cost_dominated_flag|noise_stop_flag,BREAKOUT_RETEST_PULLBACK via breakout_retest_signature; quality=0.70; structure=0.50; stop_atr=0.19; stop_cost=0.67,False,True,development
smoke,BTCUSDT-22,BTCUSDT,short,2026-06-08T13:00:00,MOMENTUM_BURST,normal_swing,normal,DEEP_VALUE_PULLBACK,0.35,False,True,missed_due_to_pullback_too_deep,249.49863986214456,1.0754716981132075,danger_sniffed,4.75,63872.0,63978.0,63872.0,63933.18,63106.04,106.0,61.18000000000029,0.10480039447587021,0.4189700833309464,583.7764285714277,637.3516666666668,307.131666666668,0.01,True,True,True,True,7.226037735849048,12.519777705132322,6.267712905660368,10.859391435109446,5.8484457924528215,10.132972441974438,2.3868052631578838,True,False,146.02474600000002,5.245412308404214,2.3868052631578838,True,True,True,True,False,tiny_stop|unrealistic_stop|noise_stop|cost_dominated_stop,True,5.293739969283274,2.0660973506152724,sweep_high,sweep_high,14.0,0.1803,False,1h,True,False,False,True,False,False,True,False,0.375,STRUCTURE_BREAK_DIP,True,0.0,REJECT,2026-06-08T13:00:00,63872.0,63933.18,61.18000000000029,0.10480039447587021,0.4189700833309464,14.0,2.0660973506152724,True,True,True,True,True,stop_atr_too_small|stop_cost_multiple_too_small|tiny_stop_flag|unrealistic_stop_flag|cost_dominated_flag|noise_stop_flag|structure_or_context_failed,STRUCTURE_BREAK_DIP via fallback_structure_reject; quality=0.35; structure=0.38; stop_atr=0.10; stop_cost=0.42; MACD supportive (soft); Bollinger context supportive (soft),False,True,development
smoke,BTCUSDT-23,BTCUSDT,short,2026-06-08T15:00:00,MOMENTUM_BURST,normal_swing,normal,STRUCTURE_BREAK_DIP,0.35,False,True,missed_due_to_pullback_too_deep,-234.95899719495006,-1.0,stop_hit,4.75,63964.08,64077.57,63964.08,64077.57,63106.04,113.48999999999796,113.48999999999796,0.21097764688073103,0.776633850048598,537.9242857142854,681.4366666666671,343.226666666668,0.01,True,True,True,True,7.560489911005519,7.560489911005519,6.6647625693895005,6.6647625693895005,6.272881857432494,6.272881857432494,1.2876080535730248,False,False,146.130638,5.871732387837798,1.2876080535730252,False,False,False,False,False,fails_low_cost|fails_normal_cost|tiny_stop|unrealistic_stop|noise_stop|cost_dominated_stop,False,0.0,1.1557764087446785,sweep_high,sweep_high,16.0,0.0245,False,1h,True,False,False,False,False,False,True,False,0.25,STRUCTURE_BREAK_DIP,True,0.0,REJECT,2026-06-08T15:00:00,63964.08,64077.57,113.48999999999796,0.21097764688073103,0.776633850048598,16.0,1.1557764087446785,False,False,False,True,False,fails_normal_cost|stop_cost_multiple_too_small|tiny_stop_flag|unrealistic_stop_flag|cost_dominated_flag|noise_stop_flag|structure_or_context_failed,STRUCTURE_BREAK_DIP via structure_or_context_failed; quality=0.35; structure=0.25; stop_atr=0.21; stop_cost=0.78; MACD supportive (soft),False,True,development
smoke,BTCUSDT-24,BTCUSDT,short,2026-06-10T14:00:00,COMPRESSION_BREAKOUT,tactical_scalp,normal,STRUCTURE_BREAK_DIP,0.35,False,True,missed_due_to_pullback_too_deep,-36.80077558723601,-0.1654649843113673,danger_sniffed,4.955,62146.42,62446.0,62146.42,62446.0,61577.12,299.58000000000175,299.58000000000175,0.5762349058664686,2.1055358408439364,519.8921428571417,661.369999999999,312.36166666666514,0.01,False,False,True,True,1.9003271246411386,1.9003271246411386,1.5699351358568425,1.5699351358568425,1.4253886407637129,1.4253886407637129,0.47493848387742577,False,False,142.28207100000003,4.0012068702598205,0.4749384838774257,False,False,False,False,False,fails_low_cost|fails_normal_cost|noise_stop|cost_dominated_stop,False,0.0,1.9133519993119705,sweep_high,sweep_high,0.0,0.24,False,1h,True,False,True,False,False,False,False,False,0.375,STRUCTURE_BREAK_DIP,True,10.15,REJECT,2026-06-10T14:00:00,62146.42,62446.0,299.58000000000175,0.5762349058664686,2.1055358408439364,0.0,1.9133519993119705,False,False,False,True,False,fails_normal_cost|cost_dominated_flag|noise_stop_flag|structure_or_context_failed,STRUCTURE_BREAK_DIP via structure_or_context_failed; quality=0.35; structure=0.38; stop_atr=0.58; stop_cost=2.11; MACD supportive (soft); Bollinger context supportive (soft),False,True,development
smoke,BTCUSDT-25,BTCUSDT,short,2026-06-12T01:00:00,PULLBACK_CONTINUATION,tactical_scalp,normal,MICRO_PULLBACK_MOMENTUM,0.75,True,False,,158.60975649945715,0.7831961156850701,danger_sniffed,4.4253,63648.8,63933.02,63648.8,63742.0,63106.04,284.2199999999939,93.19999999999709,0.20455803205389844,0.6393718635191132,455.6164285714289,297.02500000000026,129.59333333333294,0.01,True,True,True,True,1.9096474561959529,5.823605150214796,1.5528679473647582,4.735580772532359,1.3967769122511104,4.259570107296293,1.564035042918503,True,False,145.768066,3.7234492772923393,1.564035042918504,True,True,True,True,False,tiny_stop|unrealistic_stop|noise_stop|cost_dominated_stop,False,3.913957694018843,0.4954677557709285,sweep_high,sweep_high,5.0,0.0878,False,1h,False,True,True,False,False,True,False,False,0.625,INSIDE_BAR_CONTINUATION,True,11.25,REJECT,2026-06-12T01:00:00,63648.8,63742.0,93.19999999999709,0.20455803205389844,0.6393718635191132,5.0,0.4954677557709285,True,True,True,True,False,stop_cost_multiple_too_small|tiny_stop_flag|unrealistic_stop_flag|cost_dominated_flag|noise_stop_flag,INSIDE_BAR_CONTINUATION via compression_continuation_signature; quality=0.75; structure=0.62; stop_atr=0.20; stop_cost=0.64; Bollinger context supportive (soft),False,True,development
smoke,BTCUSDT-26,BTCUSDT,short,2026-06-12T10:00:00,CHOPPY_LOW_TRUST,tactical_scalp,normal,HEALTHY_CONTINUATION_PULLBACK,0.95,True,False,,56.72060187765086,0.25344681698272464,danger_sniffed,4.655,63752.93,63953.84,63752.93,63953.84,63301.53,200.90999999999622,200.90999999999622,0.5608956015578006,1.3750351449770726,358.1949999999997,423.8799999999986,128.23166666666535,0.01,False,True,False,True,2.2467771639042855,2.2467771639042855,1.7408612413518891,1.7408612413518891,1.5195230252352159,1.5195230252352159,0.7272541386690696,False,False,146.112629,3.089397563300305,0.7272541386690695,False,False,False,False,False,fails_low_cost|fails_normal_cost|unrealistic_stop|cost_dominated_stop,False,0.0,1.6305080989878313,sweep_high,sweep_high,0.0,0.1553,False,1h,False,True,True,False,False,True,False,False,0.625,EMA_VWAP_RECLAIM_PULLBACK,True,19.05,REJECT,2026-06-12T10:00:00,63752.93,63953.84,200.90999999999622,0.5608956015578006,1.3750351449770726,0.0,1.6305080989878313,False,False,False,True,False,fails_normal_cost|stop_cost_multiple_too_small|unrealistic_stop_flag|cost_dominated_flag,EMA_VWAP_RECLAIM_PULLBACK via ema_vwap_proxy_reclaim_signature; quality=0.95; structure=0.62; stop_atr=0.56; stop_cost=1.38; Bollinger context supportive (soft),False,True,development
smoke,BTCUSDT-27,BTCUSDT,short,2026-06-12T12:00:00,CHOPPY_LOW_TRUST,tactical_scalp,normal,STRUCTURE_BREAK_DIP,0.85,False,True,missed_due_to_pullback_too_deep,359.07610215035635,1.5998509290316183,danger_sniffed,4.7509,63766.01,63953.84,63766.01,63884.49,63301.53,187.82999999999447,118.47999999999593,0.31914111727865474,0.8107978399244857,371.24642857142834,357.8883333333312,129.42333333333227,0.01,True,True,True,True,2.4728744077091886,3.9203241053343953,1.9316720864612353,3.0623393652938526,1.694896070915256,2.686971041526115,1.2333530638082801,True,False,146.12767100000002,3.1785903164090197,1.2333530638082804,True,True,True,True,False,tiny_stop|unrealistic_stop|noise_stop|cost_dominated_stop,False,1.4474496976252067,0.6107398496540793,sweep_high,sweep_high,2.0,0.123,False,1h,False,True,True,False,False,False,False,False,0.5,STRUCTURE_BREAK_DIP,True,12.4,REJECT,2026-06-12T12:00:00,63766.01,63884.49,118.47999999999593,0.31914111727865474,0.8107978399244857,2.0,0.6107398496540793,True,True,True,True,True,stop_cost_multiple_too_small|tiny_stop_flag|unrealistic_stop_flag|cost_dominated_flag|noise_stop_flag|structure_or_context_failed,STRUCTURE_BREAK_DIP via structure_or_context_failed; quality=0.85; structure=0.50; stop_atr=0.32; stop_cost=0.81; Bollinger context supportive (soft),False,True,development
diagnostic_fast,BTCUSDT-1,BTCUSDT,long,2025-12-15T21:00:00,CHOPPY_LOW_TRUST,tactical_scalp,normal,HEALTHY_CONTINUATION_PULLBACK,0.45,False,True,missed_due_to_late_confirmation,155.47988757027179,0.7132104934416137,danger_sniffed,3.7331,85787.04,85146.64,85787.04,85713.43,87599.64,640.3999999999942,73.61000000000058,0.09656466161045538,0.36916731811333153,762.28714285714,871.053333333332,320.7716666666626,0.01,True,True,True,True,2.830418488444757,24.624371688629147,2.6138205121799207,22.739989892677528,2.5190588975640544,21.91557285694869,2.7087988316804577,True,False,199.394682,9.090513256517072,2.7087988316804568,True,True,True,True,False,tiny_stop|unrealistic_stop|noise_stop|cost_dominated_stop,True,21.79395320018439,0.7699002463947486,sweep_low,sweep_low,2.0,0.8787,False,1h,False,True,False,True,False,False,False,False,0.5,LIQUIDITY_SWEEP_RECLAIM,True,0.0,REJECT,2025-12-15T21:00:00,85787.04,85713.43,73.61000000000058,0.09656466161045538,0.36916731811333153,2.0,0.7699002463947486,True,True,True,True,True,stop_atr_too_small|stop_cost_multiple_too_small|tiny_stop_flag|unrealistic_stop_flag|cost_dominated_flag|noise_stop_flag,LIQUIDITY_SWEEP_RECLAIM via liquidity_sweep_reclaim_signature; quality=0.45; structure=0.50; stop_atr=0.10; stop_cost=0.37; Bollinger context supportive (soft),False,True,development
diagnostic_fast,BTCUSDT-2,BTCUSDT,long,2025-12-16T01:00:00,CHOPPY_LOW_TRUST,tactical_scalp,normal,HEALTHY_CONTINUATION_PULLBACK,0.65,False,True,missed_due_to_late_confirmation,7.447579358158422,0.03552946413667613,danger_sniffed,3.6007,85865.48,85146.64,85865.48,85836.6,87599.64,718.8399999999965,28.879999999990105,0.03474942631473726,0.14477287121613996,831.0928571428552,563.7983333333347,231.0616666666659,0.01,True,True,True,True,2.4124422680986197,60.04709141276308,2.2193922208001937,55.2419634349221,2.1349328251071324,53.139719944616665,6.907371468146415,True,False,199.484888,8.693189832003732,6.907371468146412,True,True,True,True,False,tiny_stop|unrealistic_stop|noise_stop|cost_dominated_stop,True,57.63464914466446,0.8545399740510466,sweep_low,sweep_low,6.0,0.8793,False,1h,False,True,False,True,False,False,False,False,0.625,HEALTHY_CONTINUATION_PULLBACK,True,0.0,REJECT,2025-12-16T01:00:00,85865.48,85836.6,28.879999999990105,0.03474942631473726,0.14477287121613996,6.0,0.8545399740510466,True,True,True,True,True,stop_atr_too_small|stop_cost_multiple_too_small|tiny_stop_flag|unrealistic_stop_flag|cost_dominated_flag|noise_stop_flag,HEALTHY_CONTINUATION_PULLBACK via healthy_continuation_signature; quality=0.65; structure=0.62; stop_atr=0.03; stop_cost=0.14; Bollinger context supportive (soft),False,True,development
diagnostic_fast,BTCUSDT-3,BTCUSDT,long,2025-12-16T03:00:00,CHOPPY_LOW_TRUST,tactical_scalp,normal,HEALTHY_CONTINUATION_PULLBACK,0.65,False,True,missed_due_to_late_confirmation,-14.807286565231465,-0.08539323024442468,danger_sniffed,3.2558,85944.01,85146.64,85944.01,85800.0,87599.64,797.3699999999953,144.00999999999476,0.16937300217161508,0.7215826505695667,850.2535714285706,513.0733333333337,287.84666666666936,0.01,True,True,True,True,2.076363545154714,11.4966321783214,1.9022474886188514,10.532567738351919,1.8260717138844114,10.11078954586527,1.3858426324561304,True,False,199.5751975,8.295770319856528,1.38584263245613,True,True,True,True,False,tiny_stop|unrealistic_stop|noise_stop|cost_dominated_stop,False,9.420268633166685,0.5107170406358611,sweep_low,sweep_low,8.0,0.9515,False,1h,False,True,False,False,False,False,False,False,0.375,STRUCTURE_BREAK_DIP,True,0.0,REJECT,2025-12-16T03:00:00,85944.01,85800.0,144.00999999999476,0.16937300217161508,0.7215826505695667,8.0,0.5107170406358611,True,True,True,True,False,stop_atr_too_small|stop_cost_multiple_too_small|tiny_stop_flag|unrealistic_stop_flag|cost_dominated_flag|noise_stop_flag|structure_or_context_failed,STRUCTURE_BREAK_DIP via fallback_structure_reject; quality=0.65; structure=0.38; stop_atr=0.17; stop_cost=0.72,False,True,development
diagnostic_fast,BTCUSDT-4,BTCUSDT,short,2025-12-16T13:00:00,COMPRESSION_BREAKOUT,moonshot_candidate,normal,HEALTHY_CONTINUATION_PULLBACK,0.75,True,False,,-239.76263014632207,-1.0,stop_hit,4.72,87212.98,87599.64,87212.98,87480.0,85266.0,386.6600000000035,267.0200000000041,0.43016746276592077,1.3462005883141799,620.7350000000006,669.3500000000009,246.5049999999998,0.01,False,True,True,True,5.035379920343398,7.29151374428869,4.678520705529353,6.774761501011042,4.522394799048208,6.54868239457707,0.7428313497116203,True,False,198.35082699999998,9.815840092262363,0.7428313497116207,True,True,True,True,False,unrealistic_stop|noise_stop|cost_dominated_stop,False,2.2561338239452926,0.8747209549037094,sweep_high,sweep_high,0.0,0.7046,False,1h,True,False,True,False,True,True,True,False,0.625,HEALTHY_CONTINUATION_PULLBACK,True,35.25,REJECT,2025-12-16T13:00:00,87212.98,87480.0,267.0200000000041,0.43016746276592077,1.3462005883141799,0.0,0.8747209549037094,True,True,True,True,False,stop_cost_multiple_too_small|unrealistic_stop_flag|cost_dominated_flag|noise_stop_flag,HEALTHY_CONTINUATION_PULLBACK via healthy_continuation_signature; quality=0.75; structure=0.62; stop_atr=0.43; stop_cost=1.35; MACD supportive (soft); Bollinger context supportive (soft),False,True,development
diagnostic_fast,BTCUSDT-5,BTCUSDT,short,2025-12-16T15:00:00,COMPRESSION_BREAKOUT,tactical_scalp,normal,STRUCTURE_BREAK_DIP,0.35,False,True,missed_due_to_pullback_too_deep,-236.90945484758086,-1.0,stop_hit,4.9725,87297.99,87786.88,87297.99,87763.92,85266.0,488.8899999999994,465.929999999993,0.6231932657500695,2.347862504449071,747.6492857142865,1055.8700000000001,370.7866666666644,0.01,False,False,False,True,4.156333735605162,4.36114867040121,3.87395693918879,4.064856969931178,3.750417090756627,3.935229350975539,0.4259193194256712,True,False,198.44858849999997,10.23937743956292,0.42591931942567113,True,True,True,True,False,cost_dominated_stop,False,0.2048149347960484,2.403656241190033,sweep_high,sweep_high,1.0,0.4377,False,1h,True,False,True,False,True,False,False,False,0.375,STRUCTURE_BREAK_DIP,True,28.0,REJECT,2025-12-16T15:00:00,87297.99,87763.92,465.929999999993,0.6231932657500695,2.347862504449071,1.0,2.403656241190033,True,True,True,True,False,cost_dominated_flag|structure_or_context_failed,STRUCTURE_BREAK_DIP via structure_or_context_failed; quality=0.35; structure=0.38; stop_atr=0.62; stop_cost=2.35; MACD supportive (soft); Bollinger context supportive (soft),False,True,development
diagnostic_fast,BTCUSDT-6,BTCUSDT,short,2025-12-17T01:00:00,PULLBACK_CONTINUATION,normal_swing,normal,MICRO_PULLBACK_MOMENTUM,0.95,True,False,,353.47133296366707,1.0,stop_hit,5.1303,87537.21,88019.88,87537.21,87573.05,86107.43,482.66999999999825,35.83999999999651,0.04981202354395937,0.17947699042885115,719.5050000000005,394.77333333333326,204.40166666666968,0.01,True,True,True,True,2.962230923819625,39.89341517857569,2.674424115855591,36.017418750003884,2.5485086373713255,34.32167031250371,5.571744866071974,True,False,199.69133600000004,7.159950094179415,5.571744866071972,True,True,True,True,False,tiny_stop|unrealistic_stop|noise_stop|cost_dominated_stop,True,36.93118425475606,0.20330185463818332,equal_highs,equal_highs,2.0,0.0863,False,1h,False,True,False,False,False,True,True,False,0.625,MICRO_PULLBACK_MOMENTUM,True,11.05,REJECT,2025-12-17T01:00:00,87537.21,87573.05,35.83999999999651,0.04981202354395937,0.17947699042885115,2.0,0.20330185463818332,True,True,True,True,False,stop_atr_too_small|stop_cost_multiple_too_small|tiny_stop_flag|unrealistic_stop_flag|cost_dominated_flag|noise_stop_flag,MICRO_PULLBACK_MOMENTUM via micro_momentum_signature; quality=0.95; structure=0.62; stop_atr=0.05; stop_cost=0.18,False,True,development
diagnostic_fast,BTCUSDT-7,BTCUSDT,short,2025-12-18T08:00:00,CHOPPY_LOW_TRUST,tactical_scalp,normal,HEALTHY_CONTINUATION_PULLBACK,0.95,True,False,,-230.28657342582912,-1.0,stop_hit,5.23,86833.84,86901.4,86833.84,86863.75,86238.91,67.55999999999767,29.910000000003492,0.06617141611003079,0.1502760870915667,452.0078571428593,344.67166666666645,128.47333333333032,0.01,True,True,True,True,8.80595026643004,19.89067201604559,6.756539372409839,15.261511200265453,5.859922106276001,13.236253343361644,6.654418672683944,True,False,199.0336625,2.9890923601930557,6.654418672683944,True,True,True,True,False,tiny_stop|unrealistic_stop|noise_stop|cost_dominated_stop,True,11.084721749615548,0.8465840589890524,equal_highs,equal_highs,3.0,0.1337,False,1h,True,False,False,False,False,True,False,False,0.625,EMA_VWAP_RECLAIM_PULLBACK,True,10.05,REJECT,2025-12-18T08:00:00,86833.84,86863.75,29.910000000003492,0.06617141611003079,0.1502760870915667,3.0,0.8465840589890524,True,True,True,True,False,stop_atr_too_small|stop_cost_multiple_too_small|tiny_stop_flag|unrealistic_stop_flag|cost_dominated_flag|noise_stop_flag,EMA_VWAP_RECLAIM_PULLBACK via ema_vwap_proxy_reclaim_signature; quality=0.95; structure=0.62; stop_atr=0.07; stop_cost=0.15; MACD supportive (soft),False,True,development
diagnostic_fast,BTCUSDT-8,BTCUSDT,short,2025-12-18T10:00:00,CHOPPY_LOW_TRUST,tactical_scalp,normal,STRUCTURE_BREAK_DIP,0.55,False,True,missed_due_to_pullback_too_deep,-227.63827783143208,-1.0,stop_hit,5.1,87280.95,87392.43,87280.95,87392.43,86238.91,111.47999999999593,111.47999999999593,0.2753374414957226,0.5586630281673756,404.885000000001,362.4416666666657,95.78666666666443,0.01,True,True,True,True,9.347326874776028,9.347326874776028,8.102117976318862,8.102117976318862,7.557339083243849,7.557339083243849,1.7899877915321794,False,False,199.547839,5.222005937132667,1.789987791532179,False,False,False,False,False,fails_low_cost|fails_normal_cost|tiny_stop|unrealistic_stop|noise_stop|cost_dominated_stop,False,0.0,1.3669720514901853,equal_highs,equal_highs,5.0,0.8803,False,1h,True,False,False,False,False,False,False,False,0.5,STRUCTURE_BREAK_DIP,True,0.0,REJECT,2025-12-18T10:00:00,87280.95,87392.43,111.47999999999593,0.2753374414957226,0.5586630281673756,5.0,1.3669720514901853,False,False,False,True,False,fails_normal_cost|stop_cost_multiple_too_small|tiny_stop_flag|unrealistic_stop_flag|cost_dominated_flag|noise_stop_flag|structure_or_context_failed,STRUCTURE_BREAK_DIP via structure_or_context_failed; quality=0.55; structure=0.50; stop_atr=0.28; stop_cost=0.56; MACD supportive (soft),False,True,development
